article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
rss_381769,시장동향,유엔 사무총장까지 뛰어든 ‘AI 속도 조절론’ - 조선일보,2026-09-16,유엔 사무총장까지 뛰어든 ‘AI 속도 조절론’  조선일보,유엔 사무총장까지 뛰어든 ‘AI 속도 조절론’  조선일보,https://news.google.com/rss/articles/CBMingFBVV95cUxOMllpdHlSdksyQlp5U2RzT0RhdUFjVzZpbTlmVWl0dlg1ZnBiZHA3T1dPU0NrTlR3RHJfQjZoaUctSjl1TlhOeTNMQ015SzNsbUpJQUNmTnBaRkIxVXFQNUpNM2dpR1RKVXMzbG8ySG5xSHhzUk5qZXlmU1Z5TE9OQVhDcmVMMlZIdzNkSlNFemh5WDZydV9EUVM5LTE4UQ?oc=5,조선일보,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_987123,시장동향,AI·반도체 반등에 ETF도 쏟아진다…메모리·HBM·에이전틱AI까지 세분화 - ebn.co.kr,2026-09-19,AI·반도체 반등에 ETF도 쏟아진다…메모리·HBM·에이전틱AI까지 세분화  ebn.co.kr,AI·반도체 반등에 ETF도 쏟아진다…메모리·HBM·에이전틱AI까지 세분화  ebn.co.kr,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBNZXVXNmJiS3paRWRpM29PQzN3VjhoZkhuWGJ2SUlTTWdqaXJRbFd2ZHRVRlkzNjgydDRULTBSa0stSEdERDVXZkxWWTVvR1VoenVMYTBhYmkwWWtKVTVSZHVvWFZwZTdO?oc=5,ebn.co.kr,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_879332,시장동향,"[AI혁명](215)""韓 상품 역직구 구매·배송·통관까지 AI로 쉽고 빠르게"" - 아시아경제",2026-09-19,"[AI혁명](215)""韓 상품 역직구 구매·배송·통관까지 AI로 쉽고 빠르게""  아시아경제","[AI혁명](215)""韓 상품 역직구 구매·배송·통관까지 AI로 쉽고 빠르게""  아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9PYkNXYlpudWNWZUJ5MDJfMVpSN0M1cmhGWVJYSGxJZE1wMklYUVVjeUJyYkVEZ09KVG82X19xZzJtTlBScHhqek8wY1VXVlh6TUZoM1JFdnVBb3BoeDlIMw?oc=5,아시아경제,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_944712,시장동향,AI가 이끈 기업 보안 투자 확대…10곳 중 4곳 예산 증액 - 산업일보,2026-09-19,AI가 이끈 기업 보안 투자 확대…10곳 중 4곳 예산 증액  산업일보,AI가 이끈 기업 보안 투자 확대…10곳 중 4곳 예산 증액  산업일보,https://news.google.com/rss/articles/CBMiREFVX3lxTE9NWEpwM0xkN2xleVhOYlUxRVFKc3pRYlFGTEdfZjBTMmIwbk1yc2d6UWRFTkNWSWZTdDdYdjduc2R4VXp5?oc=5,산업일보,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_999642,시장동향,[AI돋보기] AI가 질문을 보완하는 시대…프롬프트 비법은 끝났나 - v.daum.net,2026-09-18,[AI돋보기] AI가 질문을 보완하는 시대…프롬프트 비법은 끝났나  v.daum.net,[AI돋보기] AI가 질문을 보완하는 시대…프롬프트 비법은 끝났나  v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1VNUNVMElkV2plSTJVR3AtdjdGQTZHNFBmMU1qOE9IaGtMT0loM2Y4WjJtYmFIb1EyeGo0SHJucVUzUGlDQWZmNGhTTXMwLTA?oc=5,v.daum.net,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_283639,시장동향,"제조 AX, 고정설비 넘어 피지컬 AI로 비정형 작업까지 확장해야 - 산업일보",2026-09-19,"제조 AX, 고정설비 넘어 피지컬 AI로 비정형 작업까지 확장해야  산업일보","제조 AX, 고정설비 넘어 피지컬 AI로 비정형 작업까지 확장해야  산업일보",https://news.google.com/rss/articles/CBMiREFVX3lxTFBuUGYweHNRb1hFdzZJS2NOczhYTUlBX2NWOXJ2ekdvVk1pbEZPOUNUTXQyeFBGaVR2U3BiV0VFWHNJa0Rn?oc=5,산업일보,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_947421,시장동향,"가속기 위에 메모리 얹은 삼성, '초당 1000토큰'으로 AI 병목 깬다 - 글로벌이코노믹",2026-09-19,"가속기 위에 메모리 얹은 삼성, '초당 1000토큰'으로 AI 병목 깬다  글로벌이코노믹","가속기 위에 메모리 얹은 삼성, '초당 1000토큰'으로 AI 병목 깬다  글로벌이코노믹",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQOGFiUml5OWN0NktQTk40MjZDQUEzemZyZzNUdlIwLVVvUFFmME5iSXdaSW9hMjhGQ2p3cnAtbXNMZG41ZllUYXMyWXlOMW5pN1Zsb21CenQwcng4YUdwbV9XdE5vdjNxOS1QWDdua2gtMHpoR3FJTDBtT1BrNEl0SmZ0Y1ZLTWpZ?oc=5,글로벌이코노믹,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_109819,시장동향,미중 정상회담 테이블에 AI·관세 오른다…빅테크 CEO들도 한자리에 - v.daum.net,2026-09-19,미중 정상회담 테이블에 AI·관세 오른다…빅테크 CEO들도 한자리에  v.daum.net,미중 정상회담 테이블에 AI·관세 오른다…빅테크 CEO들도 한자리에  v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5MRGwzZ001NVlTQVh6ZVdrN3dDRjVWUTVYX25od2F4T2NyMk1acVdYWV8zSjRrM3U5a1VTM2NVanN5Q1lvV045NktJRkw5MlE?oc=5,v.daum.net,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_307697,시장동향,"“수업마다 AI 사용 제각각”..UC, 수업 시간 AI 사용 기준 마련한다 - 라디오코리아",2026-09-19,"“수업마다 AI 사용 제각각”..UC, 수업 시간 AI 사용 기준 마련한다  라디오코리아","“수업마다 AI 사용 제각각”..UC, 수업 시간 AI 사용 기준 마련한다  라디오코리아",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBIR18tQXpvUGpLUlI1b1VwODNKNWRjS3VYd25LdUVYMl9ZYXhpOXNqMTh1RzhxTllLUThoX2ozWGpNc0JnVmJsWHg0MEljVkpzeGhTWUVvdnBpRmxaQVhodHdVLVY?oc=5,라디오코리아,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_028604,시장동향,"'미-중 전쟁 날 뻔' ""AI 오류로 미군, 중국 선박 작전 직전 중단"" - 티제이비",2026-09-18,"'미-중 전쟁 날 뻔' ""AI 오류로 미군, 중국 선박 작전 직전 중단""  티제이비","'미-중 전쟁 날 뻔' ""AI 오류로 미군, 중국 선박 작전 직전 중단""  티제이비",https://news.google.com/rss/articles/CBMiYkFVX3lxTE02MzNycDZ4bVpOc3lLOUJxY2V2NlJLanMyaVFSLUVMWld4SDhqSl84T242aEtkMkpmWlRWR0JCRWt2UG9LbWJEUHFDdl9MbHEySUJKNHZiMTExM1Z1M1JFYWVn?oc=5,티제이비,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_182396,시장동향,'AI면 원전도 뜬다' 공식 흔들…미국 원전 '옥석 가리기' - news.mtn.co.kr,2026-09-19,'AI면 원전도 뜬다' 공식 흔들…미국 원전 '옥석 가리기'  news.mtn.co.kr,'AI면 원전도 뜬다' 공식 흔들…미국 원전 '옥석 가리기'  news.mtn.co.kr,https://news.google.com/rss/articles/CBMiZEFVX3lxTE81NXFXQXlLTTBhWHNKSzdiaU5qUWJjQlM0dUZWd1E2T2pZT1oyUU5jOWVPSXlEVGZkVnRqdFdXSVIwMGZIOVBxTjYwRkJMVmhsWF82Z2djcDR2N0VlYzJQSTgzU2o?oc=5,news.mtn.co.kr,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_576150,시장동향,"경남대, 2005억 규모 ‘피지컬 AI’ 국가전략사업 총괄 주관대학 선정 - v.daum.net",2026-09-19,"경남대, 2005억 규모 ‘피지컬 AI’ 국가전략사업 총괄 주관대학 선정  v.daum.net","경남대, 2005억 규모 ‘피지컬 AI’ 국가전략사업 총괄 주관대학 선정  v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBsVFNuTDVTOTI5dGFqeENUQlBBTzdpNjZtMkFUWG1Tb3RfbjYtNTc1dFJ0cWp0TDlyeHlGNkpmYUxpTzlTRjZzeVR6enhUOXc?oc=5,v.daum.net,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_757891,시장동향,"""AI 경주를 멈춰라""…거리로 나선 AI 속도 조절 시위대 - 연합뉴스",2026-09-19,"""AI 경주를 멈춰라""…거리로 나선 AI 속도 조절 시위대  연합뉴스","""AI 경주를 멈춰라""…거리로 나선 AI 속도 조절 시위대  연합뉴스",https://news.google.com/rss/articles/CBMieEFVX3lxTE1mLWRpekJSMWU0NHUyM2R6RGM1SGxkcjByZDZBR1ZRWHJKWEZRcm9RWGxXeWFsV2pnYllJc2hCbmxLZ0VoOWVoV2RGYmdGOGR1eE1zYnJEcGYwbG53UTJYblVXTUc3eDVhRlVsUlZ1UldXVFRGUm1vUA?oc=5,연합뉴스,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_349549,시장동향,운송·분류도 AI가 ‘척척’…추석 물류 현장 ‘진화’ - v.daum.net,2026-09-18,운송·분류도 AI가 ‘척척’…추석 물류 현장 ‘진화’  v.daum.net,운송·분류도 AI가 ‘척척’…추석 물류 현장 ‘진화’  v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5fSkhDakhmd1ctUFNMcUpiMUZFcWNjZ2NIUy1ZTkxWaDJhOWZoQlhlNXp5Sk9RZU8wb3hNbHpnQTNKeVZJbHlfczdnNkVlb0U?oc=5,v.daum.net,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_159734,시장동향,“中 선박에 핵 관련 물건” AI 잘못된 답변에…美- 中 전쟁 날 뻔했다 - v.daum.net,2026-09-19,“中 선박에 핵 관련 물건” AI 잘못된 답변에…美- 中 전쟁 날 뻔했다  v.daum.net,“中 선박에 핵 관련 물건” AI 잘못된 답변에…美- 中 전쟁 날 뻔했다  v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5LYndwUkx5RmZuTWRfc2MzZWE5Qkt3LWtaYkVQdVZqUHFCcVNRcFNjeHFaUDNzNWJ4T0ZHbk9TbDRvaHNvZmNlNmlHN2hzc28?oc=5,v.daum.net,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_892112,시장동향,"Anthropic, OpenAI의 약진 속 새 AI 모델 출시 검토 - kr.investing.com",2026-09-19,"Anthropic, OpenAI의 약진 속 새 AI 모델 출시 검토  kr.investing.com","Anthropic, OpenAI의 약진 속 새 AI 모델 출시 검토  kr.investing.com",https://news.google.com/rss/articles/CBMiakFVX3lxTE01OEsyWjdNT0d0SEJNSE1uUXQtcFUtZXdtSjRnc0xFeHVVTnZSS0hIX2loMkxvVUpNdnpWN05FOEVqaDg3WE04MTNTWDJyNzdvUHBkYmdScHhKTHYzQ3o4aWJJdVA5VkY2NEE?oc=5,kr.investing.com,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_503596,시장동향,"조현준 효성 회장, '기술경영'으로 미국 AI 전력시장 선점 나선다 - 톱데일리",2026-09-19,"조현준 효성 회장, '기술경영'으로 미국 AI 전력시장 선점 나선다  톱데일리","조현준 효성 회장, '기술경영'으로 미국 AI 전력시장 선점 나선다  톱데일리",https://news.google.com/rss/articles/CBMiUEFVX3lxTE5tRWtnQ1FIRTZtRGN2MjB1NjlRS3FweDBpSnNSLWw0eGxoUHJhSFo0STJRd0tvcVAwTklIb2VkZ2tUU21ObmQ3MWFrbnhyX3Zh?oc=5,톱데일리,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_913658,시장동향,"중미·카리브 한글학교, AI 시대 한글교육 방안 모색 - 매일경제 마켓",2026-09-19,"중미·카리브 한글학교, AI 시대 한글교육 방안 모색  매일경제 마켓","중미·카리브 한글학교, AI 시대 한글교육 방안 모색  매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBUdzBSN0Q2WWNwWnJUR0ViS2FwYl93ZVpleUNpOEYyUVMxMGJFWWVGTnlFeGtad1pDWXBybVI1S3ZTcXo5QkNQSEVfcHB6ZEFueUE?oc=5,매일경제 마켓,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_220456,시장동향,"트럼프·시진핑, 24일 백악관서 'AI·관세' 담판...美 빅테크 총출동 - 글로벌이코노믹",2026-09-19,"트럼프·시진핑, 24일 백악관서 'AI·관세' 담판...美 빅테크 총출동  글로벌이코노믹","트럼프·시진핑, 24일 백악관서 'AI·관세' 담판...美 빅테크 총출동  글로벌이코노믹",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPZ3FoMzI0Um5FUldoWUNFVnc0aU9zYjIzcFp2TENvUGVqTGVFNjQ5NXh1YVpEWm12M1NwOHowVUxwLTV1SUNxS08tUDNaeUNCOEh6UkFtdS1uUnY4RDVEbzBRUXF3bkdrVl9ocS1NRjA0YTM0QnhBVmVrczIzWklYYjdUMlJJWmd5?oc=5,글로벌이코노믹,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_805802,시장동향,"미국서 미움받는 AI데이터센터, 호주로 몰렸더니…호주도 비상, 왜 - 미주중앙일보",2026-09-18,"미국서 미움받는 AI데이터센터, 호주로 몰렸더니…호주도 비상, 왜  미주중앙일보","미국서 미움받는 AI데이터센터, 호주로 몰렸더니…호주도 비상, 왜  미주중앙일보",https://news.google.com/rss/articles/CBMiYkFVX3lxTE5fVjJFTXA3d0d3eGRIb3RqZExVdmhaRENoSnFZWDBETmFsV0UtZ1Q2UkdoN0t5akNsOFdyMU5qb3FwTkVHLXBuMEEtNl9mc191emdVTElpa2V5b0NfbE5hVmln?oc=5,미주중앙일보,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_894502,시장동향,삼성 뛰어든 '3100억 투자' 정체는…AI 뒤흔들 '파격 계획' [강경주의 테크X] - 한국경제,2026-09-19,삼성 뛰어든 '3100억 투자' 정체는…AI 뒤흔들 '파격 계획' [강경주의 테크X]  한국경제,삼성 뛰어든 '3100억 투자' 정체는…AI 뒤흔들 '파격 계획' [강경주의 테크X]  한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9CUjVobEEwWFdiQXB6SEFKTVRUaUM4ZVhDRTF6d0diQjJ2NThMbFQzRllQdW45ZVJyU2dsSlJYc0pEbXFOSkNCTGxrNmFhTVpkTnpnZFY0QmpsQQ?oc=5,한국경제,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_517014,시장동향,"행안부, AI·IoT 활용 지자체 혁신사례 발굴 - 시정일보",2026-09-19,"행안부, AI·IoT 활용 지자체 혁신사례 발굴  시정일보","행안부, AI·IoT 활용 지자체 혁신사례 발굴  시정일보",https://news.google.com/rss/articles/CBMia0FVX3lxTE50ZHZVaG9qTVpHamIxSFNEYzZJTjFkUXh2ZTBNX01maklsNk1KUTVNNWhQVG1XaWVWTGNWVU9Ec0pUangtUGxaTEZvNkN0akpUVWxxbWo1VjAwUmNjcGV5SmozeFhjZ0VTcHJF?oc=5,시정일보,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_805518,시장동향,"KWSE 미래융합포럼 개최...여성과기인 한 자리 모여 AI 융합기술, 리더십, 협력의 장 마련 - 전자신문",2026-09-18,"KWSE 미래융합포럼 개최...여성과기인 한 자리 모여 AI 융합기술, 리더십, 협력의 장 마련  전자신문","KWSE 미래융합포럼 개최...여성과기인 한 자리 모여 AI 융합기술, 리더십, 협력의 장 마련  전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTFAwcmFGRFk3MTFEOTh0UkdpNDI4VDJWbkdGam40eGdCY1o4U2dTOWNTbXRITXZ0WTBTYmFpdWdSalhYYkdWQl90YXY1WkZaQQ?oc=5,전자신문,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_608102,시장동향,"디즈니, CTO 신설…AI스타트업 '캐릭터.AI' 대표 영입 - v.daum.net",2026-09-18,"디즈니, CTO 신설…AI스타트업 '캐릭터.AI' 대표 영입  v.daum.net","디즈니, CTO 신설…AI스타트업 '캐릭터.AI' 대표 영입  v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9jOU1FWlpKZ3ItbU5sN0o4N2UyM0xTWVZfWGdSLTZ3V0ZSNFJWTU4wVkZSSHAwNGUyWnkxMUcxSVJEM2ZuaUdBWDZmUGlSWEE?oc=5,v.daum.net,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_684796,시장동향,[크랩] ‘아스트라’가 대체 뭔데 그렇게 싸워요?…대혼돈의 AI 업계 근황 - KBS 뉴스,2026-09-18,[크랩] ‘아스트라’가 대체 뭔데 그렇게 싸워요?…대혼돈의 AI 업계 근황  KBS 뉴스,[크랩] ‘아스트라’가 대체 뭔데 그렇게 싸워요?…대혼돈의 AI 업계 근황  KBS 뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5YdFJYVTN0RlhLeHJUNWRyRzJucktKeGRXd1hBUE1ZM3VPVHNJVnJHYldnbWw3aUktYzM3S2RzNmYyTDFGRVJDWVl1T0RtNUNOMDNXa05RaHFLYkE?oc=5,KBS 뉴스,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_198606,시장동향,"개빈 뉴섬 CA 주지사, ‘AI 킬스위치’ 의무화 검토.. AI 안전 규제 강화한다 - 라디오코리아",2026-09-19,"개빈 뉴섬 CA 주지사, ‘AI 킬스위치’ 의무화 검토.. AI 안전 규제 강화한다  라디오코리아","개빈 뉴섬 CA 주지사, ‘AI 킬스위치’ 의무화 검토.. AI 안전 규제 강화한다  라디오코리아",https://news.google.com/rss/articles/CBMiZEFVX3lxTE93VDA3WDM2WVlQY3NRVkUtYUhvdmd4ZGZNODA0VjEzWkxyNERKYTY3RkRBc2ZLdTVxTkJ5ZFRUTlVDTlBFd0VvbzFqWHl2aGVVNEozNFNWcU9CcE03cktuVm1uMlI?oc=5,라디오코리아,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_995926,시장동향,[AI그래픽뉴스] 청정 제주가 아프다… 독일 언론이 꼬집은 중국 자본의 침투 - 뉴스핌,2026-09-18,[AI그래픽뉴스] 청정 제주가 아프다… 독일 언론이 꼬집은 중국 자본의 침투  뉴스핌,[AI그래픽뉴스] 청정 제주가 아프다… 독일 언론이 꼬집은 중국 자본의 침투  뉴스핌,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9KQ290SDQ2bTJtQzFPbDJ4TXpyZnBMYzZTeHhSRkltY2YtU0pmWC1pVUYxSF9WT2dOX0plRWJhMzJoRDhwck5Va1lOZ0RXaDdTdmphbFMzZldSZzFJ?oc=5,뉴스핌,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_941113,시장동향,"""TSMC, 2028년까지 AI칩 패키징 독주"" - 지디넷코리아",2026-09-18,"""TSMC, 2028년까지 AI칩 패키징 독주""  지디넷코리아","""TSMC, 2028년까지 AI칩 패키징 독주""  지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5Uc2pHczFtTkdXdWxRSHlQM0lQTFdJSjllTkcyS2RfbjBIQllyTUNlSnVocG90cVlkLThhN1YzNXN6UUdURGpVZmxITXdMZFhNeUkwRE5R?oc=5,지디넷코리아,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_128716,시장동향,'AI 거짓보고'에 올초 미·중 충돌할뻔…군사작전 직전 중단된 까닭 - 뉴스웍스,2026-09-19,'AI 거짓보고'에 올초 미·중 충돌할뻔…군사작전 직전 중단된 까닭  뉴스웍스,'AI 거짓보고'에 올초 미·중 충돌할뻔…군사작전 직전 중단된 까닭  뉴스웍스,https://news.google.com/rss/articles/CBMib0FVX3lxTE1UV3RwTXNLb3NqSWRZOGUyUmhyVjJfb1NySGZWUU01aFl3LVdkOVdzaEV1b282T0w2Ry1LRlV4clZJSnhEdWVFTHVwWEJiM2RfT2g4XzFKaWl0M2pTYzBRbnJUdDUtMDBDdlRNZ3RaRdIBc0FVX3lxTFA2QWJpbEZVMTlDRmk0Wlg1Q0dkS1NpYVBxQ2locGthM0JXUFNjbWRzZGc5MVVUT0Rvc3dSZVM4bnJsYTM5Q0xpMW9FaVg0S044QUpieTdPNk85azJzZ0U0WlVaQkZWcFJsWEoyOFdRNmtGb3c?oc=5,뉴스웍스,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_134429,시장동향,"올트먼, 23일 유엔 안보리서 AI 안전 발표…“공통 기준 필요” - 서울경제TV",2026-09-19,"올트먼, 23일 유엔 안보리서 AI 안전 발표…“공통 기준 필요”  서울경제TV","올트먼, 23일 유엔 안보리서 AI 안전 발표…“공통 기준 필요”  서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE0zbndTNWpXNFo2ZkFVQmV5dGJaWVduUGVVM2lCQ0RkODI0eG52aV9xYmxzNlF0X3JCa1NFS2NhZV8wNTBqamllS29qcnVBcUNtQ3RLcksxVXhnS1Q4VmluNHo3OTk?oc=5,서울경제TV,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_710528,시장동향,"구글 AI 제미나이도 통제 벗어나 외부 해킹‥""3개 기업 침투"" - v.daum.net",2026-09-19,"구글 AI 제미나이도 통제 벗어나 외부 해킹‥""3개 기업 침투""  v.daum.net","구글 AI 제미나이도 통제 벗어나 외부 해킹‥""3개 기업 침투""  v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9Ja04xYnd5S1hYMjg1Y0FSeF9lNWZNUnktSmNfVDBmRDNxS28ta1dBbjVUWHN5b3pmT255Zl9oSGZTZFBwbUluWC1abVhIMEE?oc=5,v.daum.net,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_101516,시장동향,"'엔비디아 투자' 英 AI인프라 기업 엔스케일, 美증시 상장 신청 - 매일경제 마켓",2026-09-19,"'엔비디아 투자' 英 AI인프라 기업 엔스케일, 美증시 상장 신청  매일경제 마켓","'엔비디아 투자' 英 AI인프라 기업 엔스케일, 美증시 상장 신청  매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE80bFJjNXVrS2d2ZzdKeG1uNVNaT0oyUW9EMWo4TTMyVW1sOGx5YUNOUFZWOWRiOWh3dHpBdm9OVkJnVHF3WHZzUmptcklLOUZZTEE?oc=5,매일경제 마켓,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_885021,시장동향,"[창간 24/ 한국의 AI ③] 챗GPT 이후 'AI G3'로···韓, AI 국가 경쟁에 서다 - 서울파이낸스",2026-09-18,"[창간 24/ 한국의 AI ③] 챗GPT 이후 'AI G3'로···韓, AI 국가 경쟁에 서다  서울파이낸스","[창간 24/ 한국의 AI ③] 챗GPT 이후 'AI G3'로···韓, AI 국가 경쟁에 서다  서울파이낸스",https://news.google.com/rss/articles/CBMiakFVX3lxTE1HTW9pQ0FzaWFoN0xnV1E3VFlLVEl0eUhDVTUtQ2ZBTjBacWZTYTBVZ3ljamZlNVFGTWw5NmpwVGZTeDlTRXVfcHRXcjhyRFdHbW1sTDBWTm04LUxIc1dJRlN1c2RzUWw5YlE?oc=5,서울파이낸스,AI,AI,2026-09-19 14:34:20,N,N,rss_crawl
rss_342305,시장동향,"정부, 중소 스마트공장에 '피지컬 AI' 심는다…특화 지원 프로그램 신설 - 전자신문",2026-09-07,"정부, 중소 스마트공장에 '피지컬 AI' 심는다…특화 지원 프로그램 신설  전자신문","정부, 중소 스마트공장에 '피지컬 AI' 심는다…특화 지원 프로그램 신설  전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5JZWZCUUVoX0VfR1RJYlZEdFJYMVhWNU9MSFR2aXFJbGY1VnRud3FCTkFScVRxQzkybGhFbjYyRFNLMmxVWEVkYk1sSHVPZw?oc=5,전자신문,스마트팩토리,스마트팩토리,2026-09-19 14:34:21,N,N,rss_crawl
rss_332042,시장동향,"[특집/향후 10년 한국의 수출을 이끌 차세대 산업 시리즈 No.14 스마트팩토리] “공장이 스스로 판단하고 움직인다”…AI 스마트팩토리, 한국 수출의 새 성장엔진 - 코리아포스트 한글판",2026-09-19,"[특집/향후 10년 한국의 수출을 이끌 차세대 산업 시리즈 No.14 스마트팩토리] “공장이 스스로 판단하고 움직인다”…AI 스마트팩토리, 한국 수출의 새 성장엔진  코리아포스트 한글판","[특집/향후 10년 한국의 수출을 이끌 차세대 산업 시리즈 No.14 스마트팩토리] “공장이 스스로 판단하고 움직인다”…AI 스마트팩토리, 한국 수출의 새 성장엔진  코리아포스트 한글판",https://news.google.com/rss/articles/CBMibkFVX3lxTE05WE83bWV6M3ktak1jZ0xoQnp2cGgxazFmWDZydzR3Nk1zQ050X002ei1WeVNJS1NYamc0TkIzR1YzcHlSX25MVDhHTENUWjVsVy1pSDFwUlJVTllpSTNFTFhxR1dLQ2pKUkJRNm5B?oc=5,코리아포스트 한글판,스마트팩토리,스마트팩토리,2026-09-19 14:34:21,N,N,rss_crawl
rss_039122,시장동향,"유일로보틱스, 스마트 팩토리 제조 솔루션에서 다크 팩토리로 역량 확대 - 머니투데이 - mt.co.kr",2026-09-16,"유일로보틱스, 스마트 팩토리 제조 솔루션에서 다크 팩토리로 역량 확대 - 머니투데이  mt.co.kr","유일로보틱스, 스마트 팩토리 제조 솔루션에서 다크 팩토리로 역량 확대 - 머니투데이  mt.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1MRnpYRGpkeUZQeU9XMU9zb2w1QTNaNG5NZDNCcTJMNFlVdUdYc0RwT3hhbEprYzZ1R3V1ZWFCTDBUXzRKZlFCdWtBbDFWVmU0clhPVGJncEllajREOGVDT3RlV2ZpTWdG0gFuQVVfeXFMTWh5U1pIZmdGYUczUFJkLVV4dDBENFVzd0l2MFJ1OTlCN0VNcFllQ3YwRmpJOHNnRG5Mc0ZVU1I3M2Rwb3JNZ0IxZllndEdaVW5fM2J3SWxaVTRueVlDSnYxUEd2dmt3M0tweUVUaHc?oc=5,mt.co.kr,스마트팩토리,스마트팩토리,2026-09-19 14:34:21,N,N,rss_crawl
rss_089921,시장동향,유일로보틱스 “스마트 팩토리 솔루션 기업에서 다크 팩토리로 역량 확대” - 로봇신문,2026-09-16,유일로보틱스 “스마트 팩토리 솔루션 기업에서 다크 팩토리로 역량 확대”  로봇신문,유일로보틱스 “스마트 팩토리 솔루션 기업에서 다크 팩토리로 역량 확대”  로봇신문,https://news.google.com/rss/articles/CBMibEFVX3lxTE1YWU5aOG4wMmZpMVJ1SXA3SW9peGNnOFFDSEp3b0hSNTlLSmZndmhjTHFDZ240OU9nV1U1SUVMMlI0TmxPajhCXzRHdUNSdThHQ2xqSjNwa1BNM2pfQm9RajUydUdfUjdCTnJaTg?oc=5,로봇신문,스마트팩토리,스마트팩토리,2026-09-19 14:34:21,N,N,rss_crawl
rss_879268,시장동향,"LG, 공장용 로봇 '플랫폼화'…스마트팩토리 확장 속도낸다 - 뉴스핌",2026-09-17,"LG, 공장용 로봇 '플랫폼화'…스마트팩토리 확장 속도낸다  뉴스핌","LG, 공장용 로봇 '플랫폼화'…스마트팩토리 확장 속도낸다  뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5jZWp6RkZRNGJLbkRRTXRRbldXb3lpRW5HbDBkNVRpUVhMNDBlVGZtU1JYSlVob2VibGc0eVBpeUpDd3BGa2w4X1k5bmxndjNsSmVVWUVuUDk1SXpU?oc=5,뉴스핌,스마트팩토리,스마트팩토리,2026-09-19 14:34:21,N,N,rss_crawl
